"concentration" "sp"
"1713" 27.2194899257982 "d"
"1714" 29.1251209003623 "d"
"1715" 26.0177583005707 "d"
"1716" 25.329619528 "d"
"1717" 33.0942078680211 "d"
"1718" 27.3958993708564 "d"
"1719" 30.7027383728698 "d"
"1720" 34.2047679063674 "d"
"1721" 26.1292963903868 "d"
"1722" 30.6100242912168 "d"
"1723" 31.1751278725567 "d"
"1724" 29.1834151058282 "d"
"1725" 29.0133876706754 "d"
"1726" 30.4655834750747 "d"
"1727" 30.7026823003648 "d"
"1728" 28.7926946417744 "d"
"1729" 28.8114987940079 "d"
"1730" 31.0863393692628 "d"
"1731" 23.9959707930645 "d"
"1732" 31.4299913392356 "d"
"1733" 30.1562920690228 "d"
"1734" 26.9241193641256 "d"
"1735" 27.6697142827179 "d"
"1736" 33.1554139598681 "d"
"1737" 31.4685316535694 "d"
"1738" 30.780260234701 "d"
"1739" 27.7360396637613 "d"
"1740" 28.9511695547241 "d"
"1741" 32.2964310313854 "d"
"1742" 32.8431545838285 "d"
"1743" 25.9326482233563 "d"
"1744" 25.514672429934 "d"
"1745" 23.7871381130305 "d"
"1746" 30.3916504797858 "d"
"1747" 29.0918117761202 "d"
"1748" 30.5507316569674 "d"
"1749" 30.2958438403997 "d"
"1750" 29.3533122578916 "d"
"1751" 33.1604025021689 "d"
"1752" 32.9324106958179 "d"
"1753" 28.2624624100326 "d"
"1754" 30.2742123645066 "d"
"1755" 29.5356235933165 "d"
"1756" 29.3273317587831 "d"
"1757" 27.9645289586632 "d"
"1758" 25.6634475761067 "d"
"1759" 30.6939974258451 "d"
"1760" 29.6236019425663 "d"
"1761" 28.05399188321 "d"
"1762" 33.891642072606 "d"
"1763" 27.1880369821852 "d"
"1764" 29.0241969983215 "d"
"1765" 29.1086883880241 "d"
"1766" 28.3470604081128 "d"
"1767" 31.5144746371882 "d"
"1768" 34.6027767251765 "d"
"1769" 24.9554896216165 "d"
"1770" 34.810264427821 "d"
"1771" 31.7295603547368 "d"
"1772" 23.3887756378425 "d"
"1773" 29.4316243840171 "d"
"1774" 28.0794609435888 "d"
"1775" 33.4507469042706 "d"
"1776" 26.0641101528437 "d"
"1777" 26.4069449316387 "d"
"1778" 26.4058422326564 "d"
"1779" 33.1128126243083 "d"
"1780" 29.5630630082746 "d"
"1781" 20.6772532471225 "d"
"1782" 29.053887552883 "d"
"1783" 24.3124602983433 "d"
"1784" 30.9649062958098 "d"
"1785" 36.0506593529045 "d"
"1786" 27.3194521400596 "d"
"1787" 29.3059684354656 "d"
"1788" 29.5860799999814 "d"
"1789" 29.7729312067575 "d"
"1790" 27.5634802343796 "d"
"1791" 29.3984652560562 "d"
"1792" 27.4122906714607 "d"
"1793" 30.3278337495876 "d"
"1794" 31.0683575233175 "d"
"1795" 26.7077167122012 "d"
"1796" 29.2620979894653 "d"
"1797" 33.2291345932818 "d"
"1798" 25.5767258401415 "d"
"1799" 24.0586475688085 "d"
"1800" 19.6216236122269 "d"
"1801" 32.5616305598073 "d"
"1802" 27.9298579303315 "d"
"1803" 32.636715408644 "d"
"1804" 26.9181418359791 "d"
"1805" 33.0681847719157 "d"
"1806" 31.7171940073555 "d"
"1807" 26.1752337432326 "d"
"1808" 27.0842468205382 "d"
"1809" 30.4504626551249 "d"
"1810" 31.2762438108074 "d"
"1811" 30.2794680585026 "d"
"1812" 30.0831523891205 "d"
"1813" 30.5153197087229 "d"
"1814" 30.9888707468959 "d"
"1815" 25.3808488201601 "d"
"1816" 28.9421480424111 "d"
"1817" 27.6954873441622 "d"
"1818" 32.1024012499924 "d"
"1819" 29.5565618714958 "d"
"1820" 26.0757931620877 "d"
"1821" 34.4423252288855 "d"
"1822" 25.2867656150838 "d"
"1823" 26.1035815733727 "d"
"1824" 26.5044201004329 "d"
"1825" 37.2829991373247 "d"
"1826" 29.7904345210691 "d"
"1827" 27.0828130873106 "d"
"1828" 28.6117208731931 "d"
"1829" 28.5091387613531 "d"
"1830" 28.0846876398179 "d"
"1831" 28.035848586743 "d"
"1832" 26.4270293539534 "d"
"1833" 27.7370878220959 "d"
"1834" 25.738209136559 "d"
"1835" 32.4082342179299 "d"
"1836" 29.0462857313774 "d"
"1837" 26.5274190839621 "d"
"1838" 31.6300342032921 "d"
"1839" 27.9311819710306 "d"
"1840" 32.8032762133517 "d"
"1841" 29.3864642934167 "d"
"1842" 28.050471608855 "d"
"1843" 24.4636581436716 "d"
"1844" 34.0015853614503 "d"
"1845" 24.1183824988804 "d"
"1846" 29.0968995434599 "d"
"1847" 28.0739988846279 "d"
"1848" 24.0589204473545 "d"
"1849" 26.5258190217329 "d"
"1850" 28.3047073968604 "d"
"1851" 24.7721139523546 "d"
"1852" 27.531644355213 "d"
"1853" 30.8664318234447 "d"
"1854" 27.6597639584552 "d"
"1855" 28.0531230331254 "d"
"1856" 26.6859260753981 "d"
"1857" 27.0179899990593 "d"
"1858" 29.4806438894692 "d"
"1859" 26.7265550880117 "d"
"1860" 33.1579435539767 "d"
"1861" 29.8341435789219 "d"
"1862" 25.2961006475025 "d"
"1863" 30.0909239904764 "d"
"1864" 32.2606069432412 "d"
"1865" 23.8238957617873 "d"
"1866" 28.7592152250513 "d"
"1867" 29.7069582991205 "d"
"1868" 30.7970502282933 "d"
"1869" 34.6413103148666 "d"
"1870" 30.141303075808 "d"
"1871" 34.5058299454242 "d"
"1872" 26.5301176204621 "d"
"1873" 24.948030000155 "d"
"1874" 26.3328264934615 "d"
"1875" 28.5193326116168 "d"
"1876" 28.7838291044889 "d"
"1877" 26.9051225572405 "d"
"1878" 31.0254019547691 "d"
"1879" 31.9853857949569 "d"
"1880" 28.5207208833103 "d"
"1881" 26.4603332670787 "d"
"1882" 19.7951538084579 "d"
"1883" 28.0781194190667 "d"
"1884" 26.45595539136 "d"
"1885" 31.9527425484615 "d"
"1886" 31.2316393389524 "d"
"1887" 29.0817384188414 "d"
"1888" 27.5396396149327 "d"
"1889" 29.430926019317 "d"
"1890" 29.7832038930627 "d"
"1891" 25.2500291176062 "d"
"1892" 24.3422828616064 "d"
"1893" 27.1267355885953 "d"
"1894" 30.8681669316777 "d"
"1895" 29.2163357837574 "d"
"1896" 29.8133268591007 "d"
"1897" 32.7476957520751 "d"
"1898" 26.1447112264797 "d"
"1899" 31.8033801967586 "d"
"1900" 32.6134755237721 "d"
"1901" 30.6404472348515 "d"
"1902" 30.4739634997849 "d"
"1903" 29.1645829239339 "d"
"1904" 31.8790543775792 "d"
"1905" 29.5267588088154 "d"
"1906" 32.5725627393601 "d"
"1907" 24.7163726201122 "d"
"1908" 20.117483773835 "d"
"1909" 27.9876001893133 "d"
"1910" 34.8642959252905 "d"
"1911" 31.5128095970844 "d"
"1912" 27.0281510512451 "d"
"1913" 31.9207735586264 "d"
"1914" 30.5370066668836 "d"
"1915" 34.6239520418534 "d"
"1916" 31.7078694521823 "d"
"1917" 28.2641537404691 "d"
"1918" 25.9100669650346 "d"
"1919" 29.4999504925993 "d"
"1920" 31.4219384668331 "d"
"1921" 34.8599038106055 "d"
"1922" 30.9050160659914 "d"
"1923" 29.0955441265139 "d"
"1924" 27.8695691091467 "d"
"1925" 28.9350389753659 "d"
"1926" 29.3545691279847 "d"
"1927" 30.0125196755904 "d"
"1928" 34.3870947623761 "d"
"1929" 32.2507471446577 "d"
"1930" 25.0899362860202 "d"
"1931" 26.8062951651657 "d"
"1932" 26.9740715646896 "d"
"1933" 29.6283980101487 "d"
"1934" 31.6492382940075 "d"
"1935" 29.1472240597977 "d"
"1936" 33.4088149880681 "d"
"1937" 32.8191527945899 "d"
"1938" 25.456113545347 "d"
"1939" 25.3938607231706 "d"
"1940" 34.9906854810552 "d"
"1941" 28.485993949053 "d"
"1942" 27.4265983865845 "d"
"1943" 33.1943620495436 "d"
"1944" 30.9445193976756 "d"
"1945" 25.5080586846368 "d"
"1946" 27.206593682539 "d"
"1947" 26.4338683468152 "d"
"1948" 29.4465427234408 "d"
"1949" 29.8739011169929 "d"
"1950" 28.6175314080375 "d"
"1951" 31.4052494353865 "d"
"1952" 28.0551013733964 "d"
"1953" 21.7090429217315 "d"
"1954" 24.9068564490324 "d"
"1955" 29.8024946764685 "d"
"1956" 23.6638535346464 "d"
"1957" 27.7662323851566 "d"
"1958" 36.8865822240423 "d"
"1959" 33.1858843597515 "d"
"1960" 26.7553641348482 "d"
"1961" 30.3967835046526 "d"
"1962" 32.9947035221964 "d"
"1963" 30.1672782637811 "d"
"1964" 31.6873681878818 "d"
"1965" 33.1299542430979 "d"
"1966" 25.2080641636395 "d"
"1967" 28.5695539898273 "d"
"1968" 25.7513297013841 "d"
"1969" 31.2180150484892 "d"
"1970" 29.7199781710703 "d"
"1971" 25.7249289284995 "d"
"1972" 24.6416957078429 "d"
"1973" 26.6549256301025 "d"
"1974" 26.6045605810918 "d"
"1975" 26.8446194951796 "d"
"1976" 28.2466888714022 "d"
"1977" 31.7048295223897 "d"
"1978" 27.388468422724 "d"
"1979" 32.7933249495549 "d"
"1980" 30.0130328699296 "d"
"1981" 28.8357500272625 "d"
"1982" 30.2547159464951 "d"
"1983" 26.2243430370028 "d"
"1984" 27.3740167985886 "d"
"1985" 28.7430341893052 "d"
"1986" 28.938808560401 "d"
"1987" 27.3212065879289 "d"
"1988" 30.6645097342279 "d"
"1989" 32.5418882259783 "d"
"1990" 26.0907706533525 "d"
"1991" 28.1403059469877 "d"
"1992" 31.5523784559757 "d"
"1993" 28.4857826794859 "d"
"1994" 30.5356754340361 "d"
"1995" 31.1175477736979 "d"
"1996" 33.070203762005 "d"
"1997" 26.3246470943272 "d"
"1998" 27.0530930478363 "d"
"1999" 29.4276093900948 "d"
"2000" 26.8048530577042 "d"
